TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
1.114557823,-282.687,53.3441,-23.3829,-0.201496,-1.99841,-10.2573,-2.77758,-7.36648,-7.15071,-6.63723,-8.17212,-6.11735,-5.5887,-8.17456,-2.71331,-2.40502,-3.25838,-2.3911,-2.51726,-3.49595,-1.57673
1.137777778,-280.703,53.2425,-27.1952,0.647346,-0.240207,-9.81168,-1.28666,-7.89445,-8.69924,-7.08301,-7.94666,-5.4524,-3.37887,-6.93617,-1.66006,-3.58554,-1.92194,-1.95297,-4.24077,-5.37822,-1.58199
1.160997732,-278.592,51.7796,-27.3129,-1.95492,-1.16715,-8.41645,-1.13227,-5.81845,-7.37001,-6.88542,-6.95846,-4.92144,-3.83696,-6.65768,-3.37084,-4.78986,-4.36652,-3.9011,-4.71172,-3.6859,1.14597
1.184217687,-280.045,51.4566,-25.4208,-0.905167,-0.818343,-7.03136,-3.16889,-4.80494,-6.1215,-5.01437,-7.01383,-7.71133,-5.82239,-5.61092,-2.19268,-3.84056,-4.89752,-4.16574,-2.87612,-3.62181,1.08904
1.207437642,-279.746,53.3055,-27.431,0.843986,0.785107,-10.627,-2.92737,-6.2894,-6.09438,-5.57981,-9.46565,-8.33257,-4.70074,-5.24495,0.240367,-1.68149,-3.05325,-3.6864,-3.65363,-3.92909,0.254266
1.230657596,-277.784,57.205,-28.8118,-0.725176,-1.45655,-12.9428,-1.53997,-5.94352,-6.09757,-3.04368,-7.13165,-5.85151,-3.8382,-6.15903,-0.576483,-3.52867,-3.32336,-3.55956,-2.79404,-3.43681,0.519316
1.253877551,-275.241,54.5749,-26.4745,0.280842,-1.4119,-10.3536,-2.85277,-5.74042,-5.3366,-3.68017,-4.67137,-5.64316,-3.59917,-6.69662,-3.5307,-3.11013,-4.11214,-3.53421,-3.50189,-3.62338,1.09249
1.277097506,-276.432,53.7117,-25.3351,1.04727,-0.797171,-10.3683,-4.67329,-7.44863,-5.25456,-4.68155,-5.46041,-5.91028,-4.90666,-6.85111,-1.92591,-1.73035,-2.01281,-3.78775,-3.5098,-2.99115,1.16495
1.300317460,-273.334,54.7981,-24.8888,0.298149,-0.792903,-8.98398,-4.74324,-6.86711,-5.3286,-3.11985,-6.37951,-5.78889,-3.61223,-6.59032,-1.57366,-0.0766295,-1.23092,-3.21182,-2.33652,-3.12051,0.0294767
1.323537415,-270.365,53.1519,-23.9454,0.376654,-0.244431,-6.32738,-5.29625,-5.99313,-5.92722,-2.27197,-4.73797,-4.56012,-3.52645,-6.43312,-2.74335,-1.62962,-3.4601,-2.78084,-1.32208,-2.31832,-0.00472713
1.346757370,-274.416,51.8362,-21.8481,0.637768,0.762437,-7.23891,-4.43048,-6.79661,-6.99178,-2.4866,-3.63799,-4.62465,-4.19976,-5.80169,-3.67026,-3.23734,-5.78187,-3.16672,-0.748424,-2.99597,-0.259699
1.369977324,-278.917,52.6871,-22.6765,1.33834,-0.273837,-7.71593,-5.06115,-8.79691,-8.17765,-3.11676,-4.63637,-6.85125,-3.68959,-6.79388,-1.33293,-2.19909,-1.11444,-1.41642,-2.38601,-1.87711,-0.034593
1.393197279,-281.608,55.2651,-24.5703,0.336048,1.64224,-7.61531,-3.88434,-9.29594,-6.443,-4.12011,-6.04735,-4.02536,-3.27406,-8.5253,-1.17743,-0.72732,-2.71435,-1.34843,-1.56042,-3.77566,-0.732815
1.416417234,-283.336,51.8236,-23.7091,-0.891405,1.78325,-5.72004,-4.58897,-6.08306,-7.52744,-6.48651,-5.53169,-4.16516,-1.73159,-7.8556,-4.40586,-3.15941,-1.64913,-2.77156,-2.98371,-4.00776,-1.634
1.439637188,-282.715,46.9882,-27.1456,-2.44622,1.71938,-6.65028,-5.43066,-3.99202,-6.84337,-7.76906,-6.90557,-6.53337,-4.78415,-8.28457,-4.23371,-3.70033,-2.55624,-4.41469,-5.22882,-3.44931,-3.1806
1.462857143,-279.472,48.2963,-26.6942,-1.11535,-1.23297,-10.5434,-6.2326,-6.43702,-6.31146,-3.71499,-6.20198,-5.56501,-4.93239,-7.57847,-4.31253,-3.01136,-2.94307,-4.49473,-2.58932,-4.38379,-1.65928
1.486077098,-279.224,53.0783,-25.3278,0.204329,-0.929248,-11.1736,-5.24406,-8.67031,-7.746,-3.81189,-4.39295,-4.8397,-4.66265,-7.39069,-2.93741,-3.26891,-3.95299,-3.30259,-1.85323,-3.1007,-2.24237
