TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.000000000,-562.656,-30.3879,-1.13008,-0.202574,3.64765,3.26784,0.631445,-1.87124,-0.685765,0.302821,0.753724,0.02552,-2.82732,-3.15578,-3.69969,-0.382303,3.07947,3.69398,1.48009,0.231927,-0.775536
0.023219955,-546.061,-25.5891,0.204506,-2.7773,-0.482367,-1.42568,0.780613,-3.07864,-2.63902,-2.79637,-0.96337,1.11607,2.09554,0.19757,-0.377112,1.71893,0.114527,-0.470212,-0.792982,-0.478838,-1.26354
0.046439909,-547.587,-26.5659,-0.911082,-2.67004,0.127154,-3.75506,-1.2468,0.778554,1.04536,1.09744,0.191747,0.844305,-1.25386,0.0387932,1.11834,-0.120058,-1.84341,-2.02204,-1.59454,-1.85656,-0.457281
0.069659864,-546.402,-26.8414,0.535224,-2.17862,1.63675,1.80143,3.50662,0.341515,1.01012,0.416124,0.565497,0.728304,0.311094,2.12842,1.1929,-2.12898,-1.52504,-1.59828,0.20561,-0.0429559,-1.51369
0.092879819,-543.237,-25.944,0.550364,-2.93229,-2.46221,-2.81645,-2.55138,-2.51829,-1.70538,-0.902457,0.671938,-1.36435,0.2404,0.175173,0.277638,0.0968534,0.470309,0.234828,0.861314,-0.351733,0.449726
0.116099773,-542.492,-24.3055,0.739389,-2.26572,-1.23627,-4.20025,-2.78233,0.823235,0.422606,-1.40924,-1.31656,-2.181,0.802107,2.33536,1.55239,-0.60651,-0.128138,0.566979,0.660855,1.44075,2.10256
0.139319728,-541.532,-25.968,-0.875762,-3.62066,-1.58073,-0.508649,0.0883497,-0.856468,-2.23904,-2.32171,0.278772,0.437425,1.24236,0.893701,0.652205,-0.144095,-0.900115,-0.165539,0.667776,-1.25277,-0.526261
0.162539683,-542.821,-26.4236,-0.759959,-2.14278,-1.11249,-1.22912,0.390485,-1.46506,0.763228,0.451372,0.255304,-0.983936,-1.07418,0.98739,2.44938,1.67401,0.872121,1.67361,1.572,0.590899,2.50638
0.185759637,-543.261,-23.7633,0.520718,-4.15145,2.35351,0.401383,1.51908,0.171547,1.04461,2.96087,1.19902,-0.0393599,2.74683,0.76091,-1.08188,0.862765,0.137183,-0.540056,-1.27945,0.317045,0.821015
0.208979592,-175.91,-7.77712,-14.1788,-3.86568,3.45271,2.5843,0.044737,-4.06544,-5.75466,-7.73908,-1.04316,5.14636,3.98042,2.28033,2.28213,1.20993,0.941833,-0.00302352,-1.23513,0.355647,0.629764
0.232199546,-178.397,16.3191,-7.69294,7.5719,2.79369,2.97015,0.105724,0.189626,-4.55178,-2.59718,-3.52879,-1.43187,-2.31482,-4.56303,-5.15188,-4.69386,-3.22383,-0.099571,-0.293973,-2.38536,-1.37435
0.255419501,-181.911,6.35533,-8.53183,3.80358,3.54485,5.37652,1.24665,-0.959338,-3.8081,-2.75487,-2.71942,0.458337,-0.826358,0.648335,-0.570665,0.11854,-2.37158,-1.16416,-2.17049,-2.475,-0.557528
0.278639456,-190.588,4.51976,-7.70002,5.2214,3.45778,3.02504,1.09043,-3.17592,-6.69189,-3.3873,-1.90662,-2.29644,-5.55576,-4.88999,-3.07096,-1.01404,-1.52253,-0.245539,-0.858496,-2.61742,-1.52884
0.301859410,-197.186,3.59616,-9.04239,4.33867,0.963136,2.42874,-0.0183923,-3.11735,-5.01614,-2.99517,-2.60338,0.730656,-2.13095,-4.95566,-4.18542,-2.21258,-1.41422,-0.15202,0.275406,-0.060896,-1.19887
0.325079365,-204.548,3.86365,-7.75149,4.67394,0.186387,0.834633,0.386046,-4.29365,-8.43871,-3.7327,-4.32074,-1.64839,-1.51219,-2.66621,-3.97096,-2.95699,-3.41537,-1.07314,-2.42431,-2.69118,-1.05033
0.348299320,-208.304,9.32102,-7.40211,1.89216,2.19364,0.997459,-0.678852,-4.4306,-8.67777,-4.10099,-4.26127,-1.76561,-3.69075,-1.24093,0.555179,-0.621542,-2.13415,-1.64566,-2.49647,-1.41944,-2.80969
0.371519274,-201.487,15.4279,-9.93701,2.05151,2.44384,-2.36894,-2.3596,-3.01168,-3.75619,2.97835,-0.507959,-1.28062,-2.31686,-1.95142,-2.7853,-1.74163,-1.90595,-2.3671,-2.42122,0.305504,-0.331395
0.394739229,-202.272,16.1689,-13.2579,-1.84171,-0.897746,-3.82559,-2.76902,-0.436268,-4.91451,-0.539581,-1.49057,-0.758205,0.782872,-0.830388,-2.01281,-1.50544,1.10309,1.84701,2.0628,1.30437,-0.37755
0.417959184,-163.265,25.9944,-6.38509,8.20516,4.6268,5.58295,2.88169,-0.57084,-0.540895,2.13821,-1.34982,-3.85784,-1.76692,-0.950622,-0.693846,1.24424,0.419236,-0.528368,-1.78124,-1.88727,-1.17833
0.441179138,-174.222,27.7964,-9.5377,-0.647807,5.46985,1.77487,5.1722,4.86864,-1.88305,-0.812698,-0.812508,1.66415,1.60526,2.27152,0.388433,-0.823146,-3.05575,-0.749676,1.11534,-0.94141,-1.02661
0.464399093,-177.363,23.954,-8.38561,1.32017,6.23586,0.709721,3.72361,4.82995,0.162381,0.341339,-3.6526,-2.43565,-0.77172,0.761284,-2.56895,-1.17759,-1.11513,-0.648273,-0.607617,-1.03401,0.269129
0.487619048,-181.325,22.3933,-12.5959,-2.08445,1.21661,-3.19276,1.84638,3.85665,-1.77461,-0.203989,-5.15663,-2.3883,-1.05218,3.12777,-0.71948,-0.853479,-0.428242,-1.28246,-3.76778,-2.62753,-0.43758
0.510839002,-178.154,24.3872,-12.3901,5.17891,3.42112,-1.4269,6.89804,6.84228,-1.87842,-1.81383,-3.78344,-0.980271,-2.14407,-0.721401,-1.77959,-1.88861,-1.87065,-1.60785,-0.677526,0.13739,2.27605
0.534058957,-177.058,20.9161,-18.9853,5.31004,1.70577,-0.438721,5.62127,4.39356,-1.67708,2.12932,-2.30365,1.75135,1.00683,2.89124,1.39924,0.451018,1.68426,2.3258,0.42106,-0.404108,-0.137751
0.557278912,-175.196,18.8424,-16.2257,9.45669,0.843313,1.52755,5.28826,8.06193,0.0573757,-1.41813,-3.86711,-0.653038,-0.502585,0.0525774,-0.409702,-1.71441,-0.716193,-0.372117,0.136471,-0.142817,-1.05667
0.580498866,-179.39,15.2667,-21.8989,8.14574,-0.417694,0.506504,3.65157,6.03113,-0.666,1.20238,-1.17369,-0.494447,-3.69793,-3.32813,-1.47193,-3.23751,-2.18289,-0.780544,-0.477965,-0.869541,0.857218
0.603718821,-170.408,18.437,-18.1119,9.91488,1.27206,2.41096,5.65156,6.18931,-0.34153,2.3332,-1.24668,1.79167,-0.430821,-0.969643,-0.350442,-2.12102,-1.65852,0.740314,-1.10776,-0.85578,0.699386
0.626938776,-167.441,16.7068,-17.0297,9.86674,0.649866,2.22142,3.19853,6.01935,-0.225181,1.59525,-1.7867,0.191096,-1.05346,0.229029,0.414122,-0.787547,0.400289,-0.0233926,0.185809,0.147774,0.0169752
0.650158730,-169.276,15.7949,-14.4028,9.58019,0.943053,1.92371,3.89348,5.93839,-0.874273,2.30034,-0.333535,0.890832,-1.36314,2.57558,-1.50004,-2.64878,-0.204721,0.15771,-0.67399,-1.32889,-0.527652
0.673378685,-170.613,13.4351,-13.7694,9.42306,0.168029,1.61034,3.71123,5.25164,-0.222798,1.53813,-0.938173,-2.95374,-5.05232,-0.827655,0.614136,-1.72249,-1.11575,-0.587343,-0.651201,1.73209,1.08613
0.696598639,-171.326,12.5954,-12.9135,10.0607,0.975798,0.0639209,0.776181,3.72095,-1.09716,2.04046,-3.00033,-1.12838,-3.54541,-2.43255,0.324966,-0.605553,-1.81313,-1.27495,-1.36081,-2.2449,-0.463474
0.719818594,-171.358,13.0864,-12.8628,8.53957,-0.516067,-0.137161,1.59775,5.0171,0.267164,2.73691,-4.20656,-1.79013,-1.88109,-2.12288,-0.728747,-2.31415,-2.92668,-0.777539,-1.10738,-0.22286,0.341835
