TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
2.368435374,0.164034,0.871997,0.648053,2.78714,0.0117113,0.12113,0.420367,0.467698,0,0.0188728,0.906514,0.292022
2.414875283,0.28525,0.453569,0.149064,2.90852,0,0.102539,0.449097,0.583117,0.313655,0.159119,0.362821,0.288875
2.461315193,0.061451,0.542511,0.16295,2.82615,0.00474833,0.278067,0.236427,0.781101,0.576463,0.069814,0.510106,0.0356959
2.507755102,0.11088,0.513908,0.00579199,2.94036,0.00432174,0.295636,0.152921,0.662752,0.571445,0.0383388,0.554065,0.0272499
2.554195011,0.0471238,0.47447,0.00459269,2.92664,0.00814351,0.235743,0.12222,0.646082,0.435389,0.0514247,0.58107,0.0377811
2.600634921,0.042654,0.604102,0.109517,2.73498,0.0212668,0.00336711,0.163681,0.440762,0.130462,0.098757,0.725875,0.0200136
2.647074830,0.0426147,0.546953,0.329972,2.19431,0.0264629,0.00246209,0.443524,0.185549,0.0700019,0.14197,0.74802,0
2.693514739,0.0469809,0.282803,1.34085,1.41368,0.0555366,0.00334201,0.630549,0.0787288,0.0397206,0.0042023,0.668276,0
2.739954649,0.0621598,0.233819,2.33575,0.584027,0.0920097,0.0225361,0.637103,0.000321888,0.0274467,0.0390425,0.597329,0
2.786394558,0.132657,0.72062,2.63861,0.065057,0.119892,0.0238478,0.510281,0,0.00536402,0.0616133,0.433898,0.183453
2.832834467,0.256779,0.828658,2.44226,0,0.119667,0.00906206,0.540415,0.00788736,0.00367374,0.396279,0.295424,0.578366
2.879274376,0.215783,0.72111,2.38586,0.00131072,0.144681,0.000847412,0.539368,0.0183059,0.0226827,0.310031,0.263151,0.733525
2.925714286,0.190293,0.627379,1.93772,0.00515522,0.106744,0.00487719,0.475497,0.0414287,0.0377597,0.0539011,0.625757,0.872755
2.972154195,0.147263,0.549474,0.29061,0.21316,0.00987932,0.022873,0.501247,0.0467991,0.0343166,0.13604,1.59673,0.553931
3.018594104,0.0954419,0.37483,0.352838,0.880747,0,0.0230217,0.24061,0.0231733,0.107212,0.146703,1.86391,0.803284
3.065034014,0.113816,0.213777,0.219172,1.13758,0,0.038563,0.263676,0.0476967,0.0407052,0.130135,1.34172,1.22208
3.111473923,0.102046,0.682319,0.0692641,1.11412,0.043596,0.160795,0.541348,0.258971,0.232026,0.14471,1.23695,1.11872
3.157913832,0.0780744,1.20095,0.0390465,1.19083,0.301712,0.31281,1.11671,0.46385,0.148755,0.199374,1.11315,1.19165
3.204353741,0.0472331,1.12461,0.00519687,1.40663,0.396779,0.177249,1.21245,0.609826,0.0789645,0.0796252,0.967053,1.57412
3.250793651,0.417642,0.980135,0.0038876,1.1206,0.339663,0.0172664,1.96228,0.465884,0.0683835,0.0753308,0.714873,1.57062
3.297233560,0.343352,1.03505,0.00456768,1.0804,0.319041,0.0234874,2.29474,0.36915,0.0463062,0.067546,0.56786,1.22772
3.343673469,0.126479,0.754297,0.00682788,0.837879,0.290058,0.0386064,2.5159,0.101872,0.122633,0.0423227,0.53319,1.78249
3.390113379,0,0.336818,0.179954,0.590062,0.175642,0.165971,2.17351,0,0.136417,0.0765559,0.46271,2.83947
3.436553288,0.194328,0.267393,0.0844216,0.403346,0.244162,0.152789,2.04592,0,0.111493,0.171589,0.457536,2.49194
3.482993197,0.901886,0.179009,0.0183865,0.232446,0.250052,0.16832,1.99014,0,0.0730677,0.24398,0.436817,1.92725
3.529433107,1.99319,0.223501,0.0292341,0.0643786,0.433576,0.0739252,1.88455,0,0.054855,0.244547,0.573507,1.08241
3.575873016,2.77578,0.211237,0.0456523,0.000583088,0.527873,0.0189972,1.59622,0.166674,0.0154173,0.198217,0.682974,0.433427
3.622312925,2.78737,0.261854,0.0710379,0,0.629464,0.0216566,0.409477,0.510243,0.354121,0.266069,1.06167,0.0990838
3.668752834,2.05933,0.29368,0.102609,0,0.674575,0.037775,0.170302,0.804192,0.98523,0.292285,0.967774,0.0481905
3.715192744,1.68069,0.341951,0.115003,0.170497,0.686811,0.0404025,0.123377,0.89,1.52337,0.179843,0.548208,0.0877398
3.761632653,1.34631,0.398348,0.106642,0.673198,0.546308,0.0277032,0.0823617,0.737008,1.77395,0.0531209,0.432444,0.0976132
3.808072562,0.458421,0.434681,0.138224,1.01679,0.0499497,0.190558,0.0671557,0.226248,2.26291,0.00372876,0.393125,0.187137
3.854512472,0.000436617,0.524225,0.0670957,1.2959,0.0166603,0.239549,0.0322881,0.30904,1.77255,0.0368863,0.246686,0.242874
3.900952381,0.000282425,0.575272,0.107466,1.16718,0.0100192,0.238618,0.0307801,0.438243,1.4703,0.0372068,0.282145,0.265358
3.947392290,0.0003153,0.654176,0.175718,0.813606,0.112558,0.240194,0.0378567,0.364018,1.48739,0.0263879,0.38076,0.249558
3.993832200,0.00046956,0.539656,0.213917,0.752544,0.124508,0.192824,0.0480436,0.111255,1.84972,0.0244468,0.44388,0.253097
4.040272109,0.000616347,0.412998,0.162452,1.16597,0,0.114374,0.0479486,0,2.62295,0.0127741,0.425531,0.260475
4.086712018,0.280517,0.27401,0.118643,1.31919,0.0302789,0.0540253,0.117614,0.0349029,3.33311,0.00471684,0.374584,0.159377
4.133151927,0.576324,0.342685,0.121725,1.15743,0.243818,0.0535331,0.273965,0.035524,3.40778,0.00509836,0.378521,0.0374795
4.179591837,0.724137,0.413139,0.108856,1.03724,0.250567,0.0456863,0.346324,0.0349658,3.37242,0.0112527,0.325843,0
4.226031746,0.835093,0.475494,0.0580235,1.18733,0.208042,0.116746,0.346331,0.0484629,3.33346,0.00495942,0.22115,0
4.272471655,1.00826,0.402518,0.00597129,1.63924,0.121972,0,0.337,0.288874,3.11535,0.0399893,0.0110032,0
4.318911565,0.873451,0.429492,0.0109799,1.81428,0.110542,0,0.544945,0.91559,2.33734,0.0686225,0.168466,0
4.365351474,1.0078,0.453762,0.127749,1.19763,0.0636642,0.0317906,0.543989,0.956096,2.03416,0.0498401,0.168198,0.0044238
4.411791383,1.09254,0.293175,0.188926,1.0675,0.0304428,0.0333954,0.54828,0.852057,2.2414,0.0358274,0.0708107,0.0048775
4.458231293,1.13104,0.29523,0.198241,1.09354,0.0118173,0.0239356,0.533201,0.555684,2.31833,0.0361734,0.0197313,0.00282254
4.504671202,1.22035,0.429766,0.105934,1.2077,0.0139668,0.0433747,0.488928,0.434273,2.15462,0.01095,0.00562807,0
4.551111111,1.23827,0.466338,0.0924441,1.29248,0.0239893,0.100826,0.736359,0.97388,1.39303,0,0.0621673,0
4.597551020,1.04276,0.479021,0.488337,0.939203,0.0284732,0.136156,0.707699,1.94278,0.763062,0,0.1718,0
4.643990930,0.393821,0.54143,0.556182,0.0877953,0.0858044,0.100561,0.635597,2.53211,0.378297,0.00642147,0.282017,0
4.690430839,0.190007,0.795471,0.448539,0.107128,0.155474,0,0.43408,2.62923,0.00375279,0.0189061,0.34525,0.0379533
4.736870748,0.207139,1.06157,0.279648,0.270126,0.278084,0.0568819,0.423891,2.3187,0.00338146,0.0732865,0.326594,0.0715636
4.783310658,0.2177,1.23306,0.142834,0.348148,0.636921,0.293735,0.691396,1.97155,0.0079785,0.0709048,0.309604,0
4.829750567,0.227228,1.35435,0.109066,0.28951,0.953997,0.372092,0.594487,1.65398,0.0405565,0.0770241,0.280184,0
4.876190476,0.212433,1.41766,0.0370858,0.0697286,1.10583,0.186771,0.248434,1.02043,1.27719,0.104111,0.451817,0
4.922630385,0.606484,1.67279,0.0283399,0.368814,0.369614,0.0339448,0.570594,0.623757,2.00233,0.0337274,0.274265,0
4.969070295,0.863602,0.939067,0.085986,0.875215,0.339298,0.0441262,0.43826,0.412583,3.30461,0.0235804,0.184228,0
5.015510204,0.806508,0.776767,0.229551,1.08021,0.0700365,0.0514001,0.431239,0.377236,2.84509,0.900163,0.0322952,0.00253845
