TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
1.764716553,0.630407,1.16018,0.468682,0.695803,0,0.143863,0.00812145,3.37596,0.0511123,0.111362,0.672839,0.227952
1.811156463,0.574795,0.795134,0.581965,0.719183,0,0.125556,0.00476016,3.4373,0.0303343,0.115615,0.756369,0.218202
1.857596372,0.31058,0.775734,0.65293,0.839263,0,0.0752057,0.0729011,3.53116,0.0166075,0.0934727,1.0122,0.275745
1.904036281,0,0.829064,0.58529,0.92618,0,0.200223,0.339542,3.56693,0.00654622,0.0276604,1.41281,0.325328
1.950476190,0,0.72185,0.475507,0.987547,0,0.291806,0.353976,3.26183,0.00574534,0.00233755,1.56634,0.365242
1.996916100,0.000333475,0.422876,0.452033,1.15218,0,0.469837,0.401244,3.03168,0.00553127,0,0.996379,0.403846
2.043356009,0.000644597,0.590442,0.289888,1.16396,0,0.446196,0.456393,3.04634,0.00436921,0,0.993419,0.41354
2.089795918,0.080396,0.845386,0.146291,1.31861,0,0.509766,0.431346,2.96192,0.0058015,0,0.548801,0.340747
2.136235828,0.197529,0.918623,0.0275933,1.46882,0.0116482,0.706628,0.525115,2.89409,0.0124091,0,0.294913,0.319948
2.182675737,0.184948,1.00184,0.215229,1.53931,0.0198846,0.617854,0.517204,3.04466,0.0115912,0.0755751,0.411305,0.525477
2.229115646,0.0404114,1.17882,0.344167,1.42023,0.023899,0.527973,0.488471,3.04222,0.0159345,0.118274,0.488742,0.941435
