TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
0.000000000,0.0112849,0.0146347,0.00171815,0.00340503,0.0110108,0.00853331,0.0165605,0.02424,0.0108653,0.00289539,0.000499335,0.00148277,0.00215726,0.0014323,0.000893645,4.67217e-05,0.000208708,0.00544613,0.0165349,0.0354641,0.0242942,0.00753758,0.00339716,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.0079273,0.0367706,0.0370553,0.0128352,0.00326311,0.00114423,0.00139616,0.00469969,0.00889375,0.00692124,0.000901597,0.00322973,0.0101018,0.0100778,0.00614448,0.00155513,0.000157783,0.00359375,0.0150859,0.00677511,0.00332887,0.00213331,0.00165552,0.000935156,0.00390949,0.00444882,0.00425721,0.0289666,0.0609649,0.0341686,0.00610275,0.0143502,0.0108039,0.000274766,0.000898066,0.00681462,0.00321593,0.00204731,0.00141675,0.0014993,0.00328666,0.00876095,0.00448215,0.00251047,0.000175886,0.000173082,0.00595324,0.00814949,0.00156358,0.000239214,0.000173303,0.000262897,0.0004966
1.486077098,0.0178137,0.0182782,0.00241221,0.00631721,0.015566,0.00967074,0.0307812,0.043226,0.0149676,0.00289539,0.000499335,0.00148277,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00105061,0.0212146,0.0583279,0.056686,0.0275141,0.00753758,0.00339716,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.0079273,0.0422651,0.049253,0.0209086,0.00980664,0.0149577,0.00576007,0.00732105,0.0153394,0.0082623,0.000901597,0.00322973,0.0101018,0.0137134,0.0129884,0.00427846,0.00715675,0.0203327,0.0204086,0.0145249,0.0121368,0.00375098,0.00277268,0.00440125,0.0050035,0.00524313,0.00575305,0.0335278,0.073587,0.0429791,0.0110193,0.0273195,0.0135207,0.000274766,0.00597646,0.0160486,0.00578001,0.00204731,0.00141675,0.00487613,0.011473,0.0115559,0.008697,0.013031,0.00236802,0.00303946,0.0204675,0.0186199,0.00306472,0.000239214,0.000173303,0.000262897,0.0004966
2.972154195,0.0182336,0.0241516,0.0178253,0.00631721,0.0199813,0.012502,0.037648,0.0549475,0.0208887,0.00289539,0.000499335,0.00148277,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00105061,0.0258417,0.0967299,0.0886996,0.0306538,0.00764214,0.00346591,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0436716,0.0587081,0.0277329,0.0141524,0.0187876,0.00656607,0.00807547,0.0305876,0.0168958,0.00158902,0.00322973,0.0102595,0.0159627,0.0206368,0.00694538,0.0195139,0.0318071,0.0225147,0.0229696,0.0248639,0.00806559,0.00540333,0.00631768,0.00516297,0.00547037,0.00813589,0.0343854,0.0819428,0.0522533,0.0126107,0.0373711,0.0313248,0.00835117,0.0158332,0.0232522,0.0063089,0.00204731,0.00155606,0.00755322,0.0244906,0.01433,0.008697,0.016026,0.00837073,0.0112611,0.0360575,0.0283532,0.00350382,0.000239214,0.000173303,0.000262897,0.0004966
4.458231293,0.0182336,0.0241516,0.0180483,0.00709776,0.0208385,0.0175461,0.0428437,0.0562379,0.0267566,0.00617781,0.00106756,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0259644,0.0982247,0.103708,0.067712,0.0134128,0.00349507,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0436716,0.0592272,0.0326535,0.0210171,0.0209459,0.0109935,0.0092837,0.0390028,0.0306947,0.00309551,0.00322973,0.0102595,0.0159627,0.0210172,0.00835622,0.0205081,0.0351529,0.0349185,0.0273214,0.0296864,0.010292,0.00662732,0.00874334,0.00516297,0.00547037,0.00813589,0.034506,0.0825287,0.0556566,0.0180272,0.0425139,0.0414096,0.00952011,0.0192329,0.0305636,0.00797031,0.00204731,0.00155606,0.00755322,0.0245646,0.0149759,0.00890346,0.0170844,0.0120864,0.0127743,0.0421625,0.0328945,0.00397066,0.000239214,0.000173303,0.000262897,0.0004966
5.944308390,0.0182336,0.0241516,0.0248724,0.0265998,0.0278408,0.0232721,0.044478,0.0586141,0.0341935,0.0132912,0.00150432,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0259644,0.0982247,0.122733,0.117168,0.0268153,0.00372687,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0436716,0.0597724,0.040501,0.0249038,0.0239053,0.0186126,0.0135362,0.0392713,0.0416212,0.00717997,0.00351165,0.0102595,0.0159627,0.0239588,0.0228632,0.0259289,0.0452906,0.0615624,0.0320507,0.0326237,0.0134692,0.00734771,0.0109177,0.00690391,0.00561115,0.0103277,0.0384535,0.0848175,0.0594041,0.021131,0.046941,0.0657748,0.0161137,0.0200336,0.0404693,0.0108415,0.0022039,0.00155606,0.00755322,0.028893,0.0319488,0.0152834,0.021018,0.0186373,0.0152175,0.0507022,0.0398007,0.00444421,0.000239214,0.000173303,0.000262897,0.0004966
7.430385488,0.0184624,0.0275042,0.0342005,0.0284411,0.0381971,0.027292,0.0455579,0.0618007,0.037349,0.0132912,0.00150432,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0260347,0.108374,0.164888,0.143817,0.0274372,0.00372687,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0448385,0.064647,0.043317,0.0259576,0.025214,0.023334,0.0136828,0.0526707,0.0803642,0.0208113,0.00351165,0.0103774,0.0170935,0.0270127,0.0265296,0.02812,0.0544829,0.0671613,0.0322171,0.0333581,0.0166011,0.00850827,0.0134507,0.0131894,0.00580944,0.0125036,0.0391112,0.0871968,0.0600492,0.0211489,0.0536983,0.0782909,0.0201092,0.0241843,0.0537828,0.018511,0.0022039,0.00155606,0.00797732,0.0345802,0.0434041,0.0155637,0.0269013,0.0210492,0.0164101,0.0554757,0.0434448,0.00505167,0.000239214,0.000173303,0.000262897,0.0004966
8.916462585,0.0193209,0.0480674,0.0505557,0.0318619,0.0418792,0.0294998,0.0458886,0.0631215,0.044283,0.015714,0.00162581,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0260544,0.119648,0.20688,0.165752,0.0299681,0.00372687,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0456536,0.067223,0.0453639,0.02677,0.0255285,0.0291342,0.0170277,0.0604479,0.0922313,0.0235055,0.00351165,0.0103774,0.0258701,0.0460273,0.0328719,0.028527,0.0634046,0.0756595,0.0348283,0.0336067,0.0166243,0.00850827,0.0162165,0.0187707,0.0170052,0.0165802,0.0391112,0.0871995,0.0601329,0.0218295,0.0607127,0.0914595,0.0232065,0.0285951,0.0620148,0.0218029,0.0022039,0.00155606,0.0149868,0.0632006,0.0546227,0.0171287,0.0346471,0.0230773,0.0167615,0.05826,0.0484847,0.00594955,0.000239214,0.000173303,0.000262897,0.0004966
10.402539683,0.0193209,0.0556214,0.0664832,0.0394129,0.0430491,0.0323758,0.0463623,0.0675011,0.0572571,0.0176062,0.00162581,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0260544,0.124955,0.232161,0.188776,0.0309117,0.00372687,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0456536,0.0685044,0.0494812,0.0276725,0.0264265,0.0330637,0.02077,0.0620432,0.0960698,0.0237117,0.00351352,0.0103774,0.0262807,0.0528432,0.0387029,0.0310153,0.0752837,0.0895376,0.0361742,0.0354855,0.0182097,0.00857665,0.0165342,0.0196934,0.0188254,0.0184879,0.0395468,0.0871995,0.0601329,0.022076,0.065233,0.101791,0.0252997,0.0293755,0.0657252,0.0224157,0.00220628,0.00155606,0.0153013,0.0708342,0.0629648,0.0203819,0.0376811,0.0240837,0.0170363,0.0604878,0.0523185,0.00643632,0.000239214,0.000173303,0.000262897,0.0004966
11.888616780,0.0193351,0.056907,0.0722547,0.039961,0.0464307,0.0422484,0.0517172,0.0713783,0.0604435,0.0179714,0.00162581,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0260544,0.133464,0.268339,0.212392,0.0323092,0.00372687,0.000835243,9.13202e-05,0.00032543,0.000397392,0.00033887,0.00794513,0.0456626,0.0710525,0.0584281,0.0305894,0.0273154,0.0372584,0.0211237,0.0703308,0.10465,0.0255951,0.00351352,0.0103774,0.0262999,0.0549031,0.0406758,0.0325374,0.0838987,0.0972956,0.0398901,0.0551178,0.0307224,0.00857665,0.0180511,0.0201726,0.0188365,0.0194447,0.0395573,0.0887053,0.0634565,0.0237877,0.0718185,0.113051,0.0299918,0.0325119,0.0723088,0.0232336,0.00220628,0.00155606,0.0153442,0.0746023,0.0681554,0.0204384,0.0414939,0.0268265,0.0180059,0.0685736,0.0593749,0.00644121,0.000239214,0.000173303,0.000262897,0.0004966
13.374693878,0.0133013,0.0535638,0.0768798,0.0576861,0.061333,0.044934,0.0552874,0.0779063,0.0730708,0.0196158,0.00134515,0.00149509,0.00215726,0.0014323,0.000893645,4.67217e-05,0.00113958,0.0280863,0.141496,0.287935,0.244925,0.035816,0.00232881,0.000821558,7.83892e-05,0.000252555,0.000358003,0.000240738,0.00782688,0.0470747,0.0859049,0.0712284,0.0308463,0.0282608,0.0464092,0.0258474,0.0750966,0.119029,0.0285541,0.00353084,0.0103765,0.0275949,0.0624254,0.0493341,0.0336153,0.0849549,0.105709,0.0531291,0.0597475,0.0318625,0.00988492,0.0230084,0.0221441,0.0190939,0.0214102,0.0422884,0.0923753,0.0823209,0.0293106,0.0834262,0.120681,0.030969,0.033968,0.0771145,0.0286444,0.000472494,0.000219843,0.0155906,0.0791847,0.0771534,0.0214696,0.0456434,0.0353335,0.0232138,0.0793186,0.0649768,0.00688245,0.000106118,0.000108778,8.07822e-05,5.9285e-05
14.860770975,0.0133271,0.0629345,0.0867368,0.0707228,0.0807203,0.0479982,0.0555431,0.0808965,0.0853658,0.0245595,0.00135448,4.80467e-05,6.04695e-05,0.000948331,0.000893645,4.67217e-05,0.00113958,0.0297796,0.168238,0.322242,0.267155,0.0400577,0.00232923,0.000821558,7.83892e-05,1.62901e-05,3.43618e-05,0.000221014,0.00783451,0.0483146,0.0892147,0.0765923,0.0364597,0.0278201,0.055796,0.0508515,0.0984726,0.122128,0.0283112,0.00332356,0.0105126,0.034104,0.0670173,0.0496867,0.0335292,0.0861893,0.114902,0.0596711,0.0600783,0.0309342,0.00834942,0.0287018,0.037307,0.0313485,0.0233448,0.0422884,0.0924703,0.0844862,0.0434118,0.0877528,0.121105,0.030969,0.0361882,0.0847194,0.0353541,0.000485124,0.000219843,0.0156047,0.082517,0.101109,0.0416876,0.048349,0.0353335,0.0234946,0.0857635,0.0711045,0.00745339,7.6365e-05,8.23245e-05,8.07822e-05,5.9285e-05
16.346848073,0.0133243,0.0701502,0.111138,0.0849144,0.0882082,0.0599666,0.0573968,0.0869638,0.0939889,0.0294782,0.00265874,2.46131e-05,3.44962e-05,0.000945707,0.000870936,3.64252e-05,0.00113311,0.0297495,0.173233,0.36574,0.312985,0.0486621,0.00232768,0.000811427,5.68629e-05,1.55425e-05,2.90424e-05,0.000219634,0.00782208,0.0482649,0.0896459,0.0780738,0.0381252,0.0346235,0.0773192,0.0607151,0.107328,0.141458,0.0378219,0.00330359,0.0105107,0.0350945,0.0807877,0.0612128,0.0353923,0.0867859,0.114896,0.0596577,0.0600732,0.0309402,0.00833996,0.0411225,0.0536207,0.0425674,0.0385713,0.0503357,0.0924633,0.085577,0.0462385,0.0979423,0.133122,0.0313125,0.0365472,0.084998,0.0353492,0.000408234,0.000164383,0.0155688,0.0931942,0.116694,0.0513192,0.0611918,0.0454466,0.0243905,0.0987713,0.0801522,0.00906389,2.3215e-05,4.14493e-05,5.5091e-05,3.60572e-05
17.832925170,0.0132983,0.0789735,0.135302,0.101405,0.0917698,0.072411,0.0617019,0.0899008,0.10715,0.032709,0.00264252,1.79951e-05,3.31072e-05,0.000937012,0.000852367,9.00463e-06,0.0011318,0.0297465,0.173606,0.398994,0.365539,0.061447,0.00232512,0.000801599,4.65547e-05,1.34308e-05,2.07205e-05,0.000211499,0.00780887,0.0482534,0.0896503,0.0902434,0.0413755,0.0364816,0.089271,0.0742869,0.107311,0.153973,0.04766,0.00521924,0.0104649,0.0405966,0.0915677,0.0658417,0.0353856,0.0944974,0.135799,0.0612662,0.0600448,0.0311066,0.0084051,0.0424316,0.0614658,0.0551242,0.0528682,0.0525843,0.0924501,0.0855948,0.0462304,0.108109,0.143503,0.0337729,0.0365308,0.0992082,0.0474168,0.00127647,0.000161115,0.0216989,0.117405,0.13789,0.0513177,0.0788894,0.0553264,0.0266548,0.105425,0.0840027,0.00905673,2.36333e-06,3.49307e-05,5.30679e-05,2.07383e-05
19.319002268,0.0136783,0.0804614,0.136631,0.105787,0.106547,0.0806229,0.0617027,0.0905367,0.107655,0.0327844,0.00262938,1.23166e-05,2.70652e-05,0.000923549,0.000839142,1.2598e-07,0.00111868,0.0297534,0.178782,0.416555,0.377868,0.0632032,0.00231917,0.000798408,3.3561e-05,8.48697e-07,6.46384e-06,0.000194606,0.0077899,0.0482359,0.0905342,0.0938334,0.0450634,0.0372941,0.0906746,0.0748406,0.112008,0.158228,0.048396,0.00521683,0.0106179,0.0445806,0.101082,0.0679223,0.0353763,0.0979764,0.146166,0.0689598,0.0600321,0.0310943,0.00847642,0.0446028,0.0632246,0.0585187,0.0573152,0.0525843,0.0925511,0.0857386,0.047084,0.124387,0.158371,0.0364849,0.0365304,0.101882,0.0526576,0.00294675,0.000140979,0.0243527,0.127707,0.147177,0.0539199,0.0888035,0.0609642,0.0270219,0.113032,0.0882753,0.0097034,1.73751e-07,8.15963e-06,1.93246e-06,1.80743e-06
20.805079365,0.0137743,0.0814033,0.138698,0.105657,0.108171,0.0827101,0.062248,0.0904998,0.112013,0.0357207,0.00308666,1.23166e-05,0,0,0,0,0.000930869,0.029307,0.179023,0.427644,0.388059,0.065346,0.00164967,0.000785973,1.99384e-06,0,0,0,0.00760876,0.0492261,0.0971594,0.104622,0.0456415,0.0382304,0.0963699,0.076719,0.112001,0.15827,0.0489069,0.00557956,0.0106103,0.0446541,0.101403,0.0680648,0.0357689,0.100081,0.148439,0.0690793,0.0600485,0.0310915,0.00847145,0.0445958,0.0645875,0.0632621,0.0613119,0.0526823,0.0925481,0.0857325,0.0470804,0.124553,0.158567,0.0365731,0.037829,0.106282,0.0538331,0.002995,0.000139317,0.0244499,0.128286,0.147817,0.0545315,0.0907844,0.0620793,0.0270194,0.113836,0.0889882,0.00985606,0,0,0,0
22.291156463,0.0136526,0.0806853,0.13883,0.105653,0.112145,0.08925,0.0473317,0.0748929,0.115919,0.0387906,0.00314772,1.23166e-05,0,0,0,0,0.000930869,0.024422,0.17453,0.438035,0.399811,0.0657342,0.000895133,0,0,0,0,0,2.54641e-05,0.0132465,0.0681399,0.105911,0.046241,0.0386113,0.098114,0.0786424,0.112001,0.159399,0.0516496,0.00307368,0.000711897,0.0381375,0.102439,0.0683707,0.0358964,0.100501,0.149045,0.0690793,0.0601209,0.0315518,0.00857809,0.0454585,0.0687636,0.0677596,0.0620082,0.0240281,0.0322014,0.0539807,0.0471628,0.124553,0.161759,0.0380796,0.0380591,0.106873,0.0548736,0.00335976,0.000475964,0.0254216,0.12802,0.147796,0.0545315,0.0968016,0.0666915,0.0276144,0.113808,0.091532,0.0112149,3.65293e-05,0,0,0
23.777233560,0.00878058,0.0717111,0.14009,0.103818,0.101664,0.081706,0.0472162,0.0683626,0.106638,0.0367952,0.00314784,1.23166e-05,0,0,0,0,0.000930869,0.0243801,0.167515,0.409797,0.381998,0.0642795,0.000950593,0,0,0,0,0,2.54641e-05,0.0137396,0.0660379,0.0989978,0.0443259,0.0386113,0.0973856,0.0748423,0.104304,0.15436,0.0517007,0.00307439,0.000696739,0.0378278,0.0990077,0.067586,0.0359906,0.0980229,0.135473,0.0624073,0.0570617,0.0307293,0.00862378,0.0454087,0.0697637,0.0703924,0.0597296,0.0238825,0.0319812,0.0523154,0.0417764,0.111438,0.152258,0.0382793,0.0380971,0.102445,0.0546731,0.00318842,0.000475964,0.0255935,0.126883,0.13947,0.0512848,0.0967162,0.0673188,0.0276282,0.111271,0.0873195,0.00995827,3.65293e-05,0,0,0
25.263310658,0.00261456,0.0681507,0.139732,0.100998,0.0971267,0.0805713,0.0329955,0.0495768,0.103519,0.0379817,0.00383302,0.000193306,0,0,0,0,8.89648e-05,0.00862547,0.125871,0.38933,0.380876,0.0648692,0.00097568,0,0,0,0,0,2.54641e-05,0.00824565,0.054082,0.0920422,0.0388869,0.0252524,0.0938784,0.0763741,0.10141,0.154659,0.0519392,0.00307439,0.000696739,0.0341922,0.092187,0.0648726,0.028992,0.081536,0.131571,0.0563673,0.0493927,0.0299139,0.00785411,0.0429221,0.0740705,0.0725963,0.0584037,0.0193602,0.0194174,0.0437832,0.0370168,0.0984908,0.149541,0.0382793,0.0333121,0.0952785,0.0544425,0.00361141,0.000475964,0.0222175,0.119101,0.138557,0.0478578,0.0863965,0.0651587,0.0248294,0.100119,0.0820414,0.0105019,3.65293e-05,0,0,0
26.749387755,0.00222048,0.0628626,0.125436,0.101231,0.0927114,0.0777439,0.0262205,0.0381295,0.0978672,0.0380454,0.00383302,0.000193306,0,0,0,0,0.000124048,0.00431756,0.0882748,0.358729,0.378394,0.0648541,0.00090693,0,0,0,0,2.24195e-06,9.35545e-05,0.00725632,0.04607,0.0858109,0.0346058,0.0214288,0.0930934,0.0756218,0.0861731,0.146109,0.0512731,0.00307439,0.000552081,0.0323437,0.08472,0.0622267,0.0166349,0.0700616,0.129468,0.0479797,0.0369138,0.0257057,0.00523632,0.0410328,0.074007,0.0723787,0.0560327,0.0185657,0.0111979,0.0346468,0.0354753,0.0885282,0.131776,0.0302081,0.0234739,0.0881407,0.0539677,0.00363063,0.000336647,0.0195872,0.106276,0.135842,0.0478616,0.0834035,0.0591966,0.016887,0.0851263,0.072895,0.0102001,3.65293e-05,0,0,0
28.235464853,0.00223789,0.0630461,0.125553,0.100905,0.0927226,0.0730708,0.0210408,0.0369037,0.0924382,0.0354242,0.00335744,0.000180989,0,0,0,0,3.50828e-05,0.00423832,0.0873049,0.345211,0.342466,0.0591391,0.00087777,0,0,0,0,2.24195e-06,9.35545e-05,0.00733044,0.0461194,0.0818329,0.0278766,0.0192708,0.0886725,0.0744246,0.0780058,0.132962,0.0500717,0.00308771,0.000552081,0.0324754,0.0846415,0.0608299,0.0156431,0.066782,0.117419,0.0441397,0.0322257,0.0235315,0.00401459,0.0386073,0.0740113,0.0723787,0.0560327,0.0184514,0.0107856,0.0322082,0.0317205,0.0845116,0.122136,0.0290587,0.0200779,0.0808861,0.0524831,0.00363552,0.000336647,0.0195984,0.106454,0.135633,0.0476753,0.0823451,0.0554809,0.0153947,0.0793236,0.069354,0.00991982,3.92513e-05,0,0,0
29.721541950,0.00223789,0.0630461,0.119065,0.0847245,0.0877496,0.0689116,0.020142,0.0345967,0.0851045,0.0285501,0.00302015,0.000180989,0,0,0,0,3.50828e-05,0.00423832,0.0889437,0.329959,0.295498,0.051394,0.00399403,0.000553639,2.73492e-05,0,0,2.24195e-06,9.35545e-05,0.00751845,0.0462867,0.0747773,0.0241963,0.0163114,0.0810534,0.0701721,0.0777373,0.123004,0.0474162,0.00334969,0.0016956,0.0346818,0.0825727,0.0463567,0.0102518,0.0569667,0.0914733,0.03966,0.0292884,0.0204298,0.00333576,0.0364369,0.0724695,0.0726112,0.0539759,0.0145073,0.00853471,0.0285505,0.0304284,0.0836892,0.0993131,0.022603,0.0192772,0.0711482,0.0500289,0.00363126,0.000356361,0.019815,0.102603,0.118844,0.0416161,0.079032,0.0491913,0.0129747,0.0708448,0.0625774,0.00950022,3.92513e-05,0,0,0
31.207619048,0.00433256,0.0596935,0.114873,0.0928375,0.088802,0.0657947,0.0190621,0.0314101,0.0829817,0.0316398,0.00475817,0.000180989,0,0,0,0,3.50828e-05,0.00416808,0.0816774,0.320679,0.296453,0.0686833,0.0116659,0.000553639,2.73492e-05,0,0,2.24195e-06,9.35545e-05,0.00635154,0.0417013,0.0731355,0.029191,0.0187532,0.076332,0.0722602,0.0868852,0.0956419,0.0347429,0.00334969,0.00157762,0.0350516,0.085093,0.0468122,0.00806071,0.0477743,0.0859679,0.0426973,0.0517287,0.0339429,0.00365763,0.0339039,0.0671091,0.0756738,0.0542828,0.0138495,0.00615541,0.0288202,0.0414733,0.0991518,0.0890612,0.0186075,0.0151266,0.0578347,0.0465212,0.0102196,0.0029005,0.0193909,0.0978085,0.117712,0.0603642,0.0750523,0.0467793,0.0130596,0.0690146,0.0604156,0.00921278,0.000253662,0,0,0
32.693696145,0.00347402,0.0401837,0.110642,0.115622,0.0888074,0.0645856,0.0187313,0.0300893,0.0796314,0.0378427,0.00568851,0.000180989,0,0,0,0,3.50828e-05,0.0041484,0.0727346,0.307794,0.303116,0.0748221,0.0116659,0.000553639,2.73492e-05,0,0,2.24195e-06,9.35545e-05,0.0055364,0.0397995,0.0763244,0.0307457,0.0184387,0.0705318,0.076086,0.088408,0.0860596,0.0320487,0.00334969,0.00157762,0.028155,0.0759842,0.0535997,0.00765372,0.0388526,0.0919773,0.0535135,0.0543924,0.0339198,0.00365763,0.0311381,0.0662729,0.0684231,0.054019,0.0138495,0.00615268,0.0287365,0.0455675,0.102764,0.0758926,0.0155102,0.0107157,0.0591111,0.0501898,0.0115131,0.0029005,0.0123814,0.0734859,0.121019,0.0678598,0.0673064,0.0447513,0.0127083,0.0688144,0.0616461,0.00910934,0.000253662,0,0,0
34.179773243,0.00402571,0.0326297,0.0947141,0.108071,0.0876375,0.0653768,0.0201859,0.0257097,0.0666572,0.0417993,0.0108399,0.000935861,0,0,0,0,3.50828e-05,0.0041484,0.0674281,0.287016,0.338558,0.0975291,0.0172541,0.000553639,2.73492e-05,0,0,2.24195e-06,9.35545e-05,0.0055364,0.038518,0.0762197,0.0344304,0.01903,0.0679443,0.084226,0.0890772,0.0914522,0.0353938,0.00334781,0.00157762,0.0277444,0.0722834,0.0580034,0.0106815,0.0317266,0.121514,0.0718076,0.0542492,0.0323344,0.00358925,0.0308204,0.0680721,0.068673,0.0543326,0.0143265,0.00615268,0.0288698,0.0464843,0.106362,0.0854678,0.013417,0.00993534,0.0652096,0.057236,0.0130231,0.0029005,0.0128965,0.0752263,0.131787,0.0665943,0.069832,0.0437449,0.0124335,0.069579,0.0645537,0.00945962,0.000253662,0,0,0
35.665850340,0.0224079,0.0325479,0.0890075,0.10759,0.0843094,0.0555413,0.0148434,0.0218607,0.0634864,0.0455573,0.0195179,0.00480398,0.00179078,0.00648904,0.0063821,0.00104205,9.21264e-05,0.0041484,0.0589192,0.250838,0.315186,0.0965584,0.0174274,0.0109561,0.0332384,0.0292905,0.00434069,2.24195e-06,9.35545e-05,0.00552736,0.0359699,0.0677047,0.0322056,0.0184073,0.0643658,0.0856198,0.0821449,0.0832334,0.0360661,0.00609549,0.00186082,0.0277253,0.0702234,0.0560305,0.00915936,0.0242017,0.116689,0.0702143,0.035023,0.0214526,0.00514854,0.0294618,0.0677082,0.0690006,0.0536033,0.014316,0.00464695,0.0255462,0.0447726,0.102148,0.109689,0.035705,0.00944268,0.0593822,0.0583331,0.0141877,0.0029005,0.0128536,0.0714582,0.126596,0.0670522,0.0736353,0.0457049,0.0119058,0.063611,0.0628535,0.012205,0.000253662,0,0,0
37.151927438,0.0230208,0.0347281,0.0870568,0.0909995,0.0694671,0.0532189,0.0114832,0.0153169,0.0521933,0.0608379,0.0848439,0.0695117,0.0207475,0.00648904,0.00638219,0.0010427,9.21264e-05,0.00224548,0.0513295,0.231819,0.280306,0.0886283,0.0169904,0.0121425,0.0446432,0.0680613,0.0958821,0.0740542,0.0183483,0.00406064,0.0210187,0.0545618,0.0312302,0.0168986,0.0549436,0.0805471,0.0767652,0.0683673,0.0330243,0.00745063,0.014885,0.0494123,0.0720686,0.0502711,0.0103196,0.0237094,0.108602,0.0575598,0.0304931,0.0202278,0.00383225,0.0245355,0.0667558,0.0710823,0.0535275,0.0133537,0.00180706,0.00853118,0.0414622,0.0938587,0.104181,0.035155,0.0074853,0.0537539,0.051894,0.0141505,0.00301593,0.0127207,0.0673525,0.117941,0.068077,0.0810997,0.050022,0.0105856,0.0525622,0.05692,0.0116002,0.000262908,1.70649e-05,1.87249e-05,2.20806e-05
