TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
1.764716553,2.34001,0.00338384,0.288315,0,0,1.63609,0.351072,1.9699,0,0.0238944,0.172953,0.676083
1.811156463,1.98766,0.0821387,0.340059,0,0,0.617338,0.158662,2.12229,0,0.0390526,0.152312,0.953886
1.857596372,1.8009,0.0534164,0.696463,0,0,0.287287,0.0956832,2.39979,0.0264514,0.0831582,0.0390071,1.19434
1.904036281,1.81754,0.0379819,0.822535,0,0.024356,0.215196,0.0836959,3.00459,0.0147694,0.111129,0,1.23426
1.950476190,1.98604,0.106146,1.03156,0,0.031792,0.104758,0.0733882,3.44314,0.0257422,0.122321,0.139765,1.13411
1.996916100,2.05978,0.0543015,1.23819,0,0.02652,0.0757528,0.0755405,3.51164,0.0469818,0.11587,0.363623,0.95787
2.043356009,2.27692,0.014475,1.38231,0,0.0109287,0.118388,0.0811416,3.16328,0.0556319,0.149138,0.258487,0.724704
2.089795918,2.715,0.0444701,1.26875,0,0,0.196559,0.094101,2.99662,0.0302625,0.199803,0.0341031,0.3918
2.136235828,3.30755,0.0365287,1.05962,0,0.0010738,0.108568,0.208251,2.93741,0,0.283331,0.00488535,0.00734772
2.182675737,3.3943,0.00172846,0.801763,0,0.147106,0.197015,0.157583,2.94055,0,0.235148,0.153122,0.0619071
2.229115646,2.58569,9.00988e-05,1.1099,0,0.096231,0.671828,1.41054,0.886816,0.0170486,0.10976,0.316205,0.251426
2.275555556,2.7652,0.0443959,0.548847,0,0.00281052,0.476976,1.72143,0.394667,0.021026,0.131992,0.277599,0.348087
2.321995465,3.41972,0.130864,0.220866,0.050542,0,0.417578,1.69911,0.228358,0.00773501,0.135173,0.197366,0.234383
2.368435374,3.7319,0.181869,0.0671149,0.128804,0.00695246,0.651471,1.4854,0.257911,0.00301078,0.14199,0.174646,0.211503
2.414875283,3.73636,0.190478,0.0190863,0.184214,0,1.12099,1.07979,0.660905,0,0.142264,0.132035,0.130716
2.461315193,3.7113,0.184531,0,0.0522594,0.0127533,1.7417,0.247856,0.989554,0,0.104498,0.130777,0.00109978
2.507755102,3.54374,0.110544,0.05355,0,0,2.00975,0.0162172,0.983817,0,0,0.250872,0.0623839
2.554195011,3.10523,0.0249153,0.241398,0,0.0132531,2.56761,0.0414695,0.800013,0,0.0123439,0.166583,0.230066
2.600634921,2.8426,0.0365084,0.309644,0,0.143874,2.88191,0.0498186,0.672765,0,0.252882,0.139266,0.300569
2.647074830,2.91983,0.0409347,0.364646,0.0195986,0.292662,2.51697,0.03998,0.416716,0,0.293538,0.186138,0.274837
2.693514739,3.01608,0.0422423,0.414482,0.10503,0.581139,1.86222,0.211935,0.586821,0,0.149239,0.136875,0.180755
2.739954649,3.39197,0.0373885,0.511377,0.0914279,0.859588,1.01268,0.759357,0.769825,0,0.00438809,0.180524,0.163455
2.786394558,3.94632,0.0117273,0.577045,0.0336281,0.85348,0.400609,1.00137,1.63927,0,0,0.238184,0.262909
2.832834467,4.15192,0,0.500787,0.0113107,0.735845,0.193689,0.679629,2.54038,0,0,0.0840171,0.294493
2.879274376,4.03511,0,0.29858,0.013145,0.501044,0.0577014,0.215667,2.9146,0.00535514,0,0.0248364,0.209555
2.925714286,4.13089,0,0.142011,0.0150932,0.317544,0.00285513,0.11342,2.86381,0.00507557,0.00525153,0.100572,0.119714
2.972154195,4.36028,0,0.113152,0.0134937,0.169456,0,0.112908,2.73694,0.00145912,0.0746241,0.136018,0
3.018594104,4.44975,0.000216416,0.183029,0.0135995,0.134757,0.000362929,0.11194,2.74979,0,0.0839844,0.100778,0
3.065034014,4.46787,0.0028832,0.325203,0.0229477,0.144983,0.00242401,0.110137,2.82347,0,0.0715,0.135411,0.00374657
3.111473923,4.32783,0.0034149,0.334839,0,0.177677,0.010419,0.103736,2.73989,0.000282539,0.0648641,0.0707504,0.31213
3.157913832,4.1473,0.00323453,0.130453,0,0.372285,0.0231352,0.100893,2.5195,0.000952719,0.0225965,0.256724,0.355307
3.204353741,4.12329,0.00272447,0.00388601,0.00682084,0.874271,0.0407991,0.222463,2.25213,0.00109111,0.012305,0.29435,0.242034
3.250793651,4.18737,0.0024097,0.00213651,0.181974,1.27656,0.0641239,0.429128,2.11198,0.00107936,0.00958337,0.157004,0.155578
3.297233560,4.14166,0,0.00122777,0.440684,0.98676,0.837098,0.497615,1.66629,0.00125016,0.0845152,0.0457599,0.157267
3.343673469,3.69047,0.0880509,0.0954919,0.521941,0.679999,1.62831,0.377421,1.02877,0.0141797,0.463565,0,0.0651024
3.390113379,3.06306,0.0653385,0.0497652,0.379979,0.650002,2.06632,0.399551,0.398558,0.0341619,0.546143,0.0947503,0.0481726
3.436553288,2.70965,0.00441196,0.267097,0.379156,0.0452808,2.02002,0.385296,0.325615,0.0364892,0.268209,0.130999,0.10511
3.482993197,2.75143,0.00435282,0.35968,0.404302,0,1.24489,0.509016,0.944044,0.0810738,0.122036,0.152365,0.120035
3.529433107,3.62388,0.0377978,0.357725,0.369666,0,0.164291,0.719144,1.42976,0.192862,0.276475,0.163941,0.100597
3.575873016,4.08971,0.0769896,0.241234,0.344701,0.00478136,0,0.549399,1.56768,0.319742,0.210494,0.101472,0.115994
3.622312925,4.35856,0.0681044,0.0225376,0.0987053,0.0626238,0,0.370242,1.82346,0.349625,0.0941659,0.126949,0.0758219
3.668752834,4.50667,0.045171,0,0.153792,0.374248,0.0569243,0.0663364,1.90652,0.253002,0,0.126411,0.0948706
3.715192744,4.30055,0.198929,0.000374447,1.19414,0.638773,0,0.087771,1.56036,0,0,0.377508,0.0993394
3.761632653,3.26749,0.533525,0,1.9414,0.678488,0,0.0767873,1.58284,0.0441885,0.0121625,1.13225,0.0887692
3.808072562,2.46928,0.833687,0,2.07191,0.605752,0,0.0674042,1.71515,0.080566,0.0368221,1.1269,0.0282673
3.854512472,2.17546,0.900238,0.0640398,1.97006,0.535521,0.0459651,0.0615681,1.79679,0.0992722,0.0716541,0.896031,0.0181899
3.900952381,2.32585,0.655655,0.163535,1.7772,0.393934,0.13966,0.0781285,1.71738,0.0890202,0.0321947,0.692497,0.108905
3.947392290,2.71426,0.388281,0.122562,1.21343,0.281063,0.18375,0.115836,1.51923,0.0311109,0.0815209,0.616693,0.157397
3.993832200,3.23353,0.545832,0.0849368,0.403894,0.422041,0.0512053,0.13154,1.17142,0.155059,0.416099,1.05443,0
4.040272109,4.08566,0.268028,0.168024,0.145808,0.957853,0.114835,0.205786,1.28418,0.211384,0.202285,0.703704,0
4.086712018,4.41967,0.0511429,0.21154,0.0105906,1.25021,0.0115045,0.171939,1.54241,0.101689,0.0826549,0.653309,0.0816679
4.133151927,4.58327,0.000694391,0.191406,0.0121756,1.14895,0.0158769,0.00733902,1.89604,0,0,0.33151,0.163434
4.179591837,4.50606,2.02352e-05,0.0670522,0.00837479,0.866809,0.0198663,0.00874601,2.18976,0.000679515,0,0.129142,0.186999
4.226031746,4.46504,0,0.0509066,0.0117983,0.778946,0.0232571,0.273444,2.18713,0.00140083,0,0.158708,0.0413343
4.272471655,4.36918,4.92788e-05,0.309863,0,0.835955,0.0343951,0.28098,2.09883,0.00154132,0,0.183409,0.0172449
4.318911565,4.26683,0.0115046,0.260243,0.00634687,1.1079,0.068317,0.117671,1.89094,0,0.0259905,0.317139,0.11498
4.365351474,4.17635,0.0271926,0.219444,0.0337335,1.33134,0.068083,0.0823936,1.86706,0,0.0946951,0.416025,0.161426
4.411791383,4.45001,0.00115026,0.0919491,0.0450279,1.36261,0.0693068,0.0955095,1.54389,0,0.0652988,0.385879,0.160189
4.458231293,4.52454,0.00127381,0.0190446,0.0297761,1.39489,0.0597506,0.110692,1.59314,0,0.0318654,0.355684,0.16934
4.504671202,4.56848,0.0022855,0.0794956,0.00396641,1.39759,0.0160054,0.113992,1.80812,0,0.0100139,0.313573,0.173852
4.551111111,4.47753,0.000772961,0.143221,0.0145769,1.41449,0,0.0715782,1.96921,0.0475601,0.0908519,0.161513,0.166593
4.597551020,4.51151,0.000422418,0.077515,0.118356,1.33034,0.00285077,0.108203,1.94997,0.0485452,0.224257,0.0589785,0.0663155
4.643990930,4.4773,0.000870282,0.0751471,0,1.26319,0.0106599,0.152535,2.06556,0.0513851,0.197468,0.0232747,0.0129605
4.690430839,4.44951,0.00140868,0.0662219,0,1.15489,0.0135011,0.15622,2.10015,0,0.123183,0.160427,0
4.736870748,4.49294,0.00288323,0.0589349,0,1.03096,0.0186889,0.0992748,2.10926,0,0.0772612,0.196852,0
4.783310658,4.61381,0.00416734,0.0477884,0,0.966362,0.028528,0.111596,2.07367,0.000132796,0.00563686,0.207308,0.00101982
4.829750567,4.64378,0.0132502,0.0415452,0,0.911483,0.0407813,0.161123,2.15088,0.000426243,0,0.198679,0.0230936
4.876190476,4.57736,0.00263364,0.0325827,0,1.00776,0.0392092,0.133368,1.89186,0.00110395,0.00591371,0.222194,0.0852158
4.922630385,4.51237,0.00155732,0.0216534,0.0128593,1.12453,0.0489829,0.0586941,1.59107,0.00240139,0.0183342,0.325545,0.170089
4.969070295,4.39982,0,0.0224225,0.0425501,1.3192,0.181582,0.00277649,1.52958,0.00426713,0.08396,0.309165,0.239716
5.015510204,4.31307,0,0.0220496,0.0462866,1.42345,0.163535,0.116943,1.55646,0.0377134,0.116005,0.347902,0.186086
5.061950113,4.38837,2.99933e-05,0.0425617,0.0750706,1.46191,0.0535652,0.312598,1.64354,0,0.121438,0.436166,0.0701815
5.108390023,4.41052,0.000537116,0.107373,0.051391,1.41781,0.0231453,0.183237,1.86116,0,0.0485207,0.418886,0.0278614
5.154829932,4.31221,0.00069806,0.127882,0.0421874,1.42469,0,0.238308,1.99662,0,0.0532562,0.211209,0.0675555
5.201269841,3.98856,0.000283231,0.00174499,0.126495,1.54262,0.379039,0.528837,1.82036,0.00169727,0.0161056,0.210002,0.134446
5.247709751,3.99732,0.00548639,0.00336701,0.360249,1.16851,0.359665,1.33352,0.812134,0.00197036,0.00727425,0.596049,0.148212
5.294149660,3.81667,0.00231409,0.00310674,0.345999,0.660933,0.072743,1.7941,0.681912,0.0157788,0.0941427,0.826125,0.221432
5.340589569,3.67776,0.00834512,0.00226042,0.19006,0.318843,0.213479,1.95969,0.724851,0.0573146,0.126702,0.783801,0.212025
5.387029478,3.85497,0.0106513,0.00125818,0.282334,0.16229,0.330043,2.10912,0.727514,0.0462799,0.0962108,0.611168,0.11139
5.433469388,4.08844,0.00277965,0,0.563312,0.187647,0.356328,1.7643,0.787301,0.00183866,0.12729,0.253125,0.105305
5.479909297,3.10068,0.0341167,0,0.832235,0.0476365,0.198175,0.532217,1.40641,0.7225,0.128191,0.0349077,0.597406
5.526349206,2.39039,0.0579516,0.179351,0.704885,0.0659923,0.180056,0.0243776,1.5045,0.747212,0.104331,0,1.0707
5.572789116,2.30528,0.00153927,0.312192,0.538188,0.0852215,0.0360174,0.395151,1.47171,0.547351,0.110485,0.0089631,1.07743
5.619229025,2.26866,0,0.40466,0.317184,0.103447,0.0197025,1.40437,1.245,0.233278,0.116899,0.107301,0.904178
5.665668934,2.2746,0.0499946,0.171546,0.16891,0.0168633,0.174654,2.26127,0.76754,0.0406161,0.0922188,0.109633,0.655497
5.712108844,2.28895,0.105264,0.0715913,0.244591,0,0.619249,2.07576,0.128576,0.000358378,0.0974245,0.124327,0.518904
5.758548753,2.16231,0.0736265,0.00692273,0.46643,0,1.08357,1.21261,0.22517,0.0242301,0.0759078,0.142583,0.370068
5.804988662,2.54358,0.0237053,0.00756392,0.51609,0,1.26949,0.229069,0.580464,0.0543833,0,0.132627,0.449809
5.851428571,3.53126,0.00291659,0.0425488,0.0589165,0,0.821316,0.352263,1.1242,0.0293112,0.0294247,0.0469322,0.44846
5.897868481,4.22718,0.00198729,0.0665303,0.10221,0.0808245,0.39393,0.414256,1.74224,0.0312505,0.0476739,0,0.36879
5.944308390,4.02646,0.000852472,0.341272,0.0476404,0.109517,0.0347899,0.451731,2.03796,0.0376326,0,0.0271261,0.317573
5.990748299,2.83864,0,0.675591,0.0231644,0.246001,0.0272974,0.432415,1.61862,0.0297275,0,0.19557,0.234344
6.037188209,2.02756,0.000518797,0.723264,0.0720126,0.325534,0.0233669,0.304648,1.28403,0.0346722,0,0.23042,0.251594
6.083628118,1.86907,0.00157982,0.733211,0.112981,0.298202,0.000340718,0.203916,0.865064,0.0431207,0,0.224176,0.226471
6.130068027,1.83758,0.0013536,0.599105,0.140657,0.323984,0,0.026884,0.651549,0.0509935,0.00868783,0.247502,0.39942
6.176507937,1.9113,0.00100346,0.408849,0.16292,0.241513,0.000282226,0.051654,1.05637,0.00325698,0.100062,0.2244,0.25468
6.222947846,1.83619,0,0.354551,0.174397,0.203801,0.00330951,0.103558,1.394,0.00928296,0.11887,0.124125,0.124277
6.269387755,1.68054,0.0589488,0.383428,0.184873,0.217615,0.00453915,0.477257,1.19883,0.0174639,0.103269,0.135607,0.112374
6.315827664,1.53256,0.10079,0.38924,0.18342,0.217128,0.121932,1.90457,0.510247,0.0499906,0.0603976,0.229439,0.0388954
6.362267574,1.56676,0.176962,0.270931,0.160639,0.161614,0.222719,2.90917,0.113904,0.0742444,0.0758514,0.146018,0.0593835
6.408707483,2.01753,0.221959,0.0857519,0.0377535,0.0174998,0.530589,3.58144,0.0822895,0.0683954,0.147397,0,0.0842777
6.455147392,2.48129,0.367534,0.0384838,0.018275,0.0448139,1.86157,3.22204,0.0167823,0.0212162,0.277497,0,0.0454252
6.501587302,2.80473,0.525589,0.0675392,0.0186154,0.0120621,3.39215,1.68514,0.192987,0.00111819,0.268489,0,0.147332
6.548027211,3.13937,0.310915,0.0788947,0.0426349,0.0396623,3.84952,0.593435,0.314881,0,0.307058,0.0110654,0.115565
6.594467120,3.41948,0.0274559,0.158045,0.0280987,0.0680288,3.38611,0.873015,0.570835,0.00302094,0.284333,0.0164223,0.000476328
6.640907029,3.72241,0.184825,0.0359453,0.0294103,0.255612,2.8732,1.00051,0.658995,0.0269809,0.147602,0.00832012,0.000328702
6.687346939,3.7014,0.230542,0.0237832,0.0127132,0.312786,2.47775,0.660625,1.14774,0.00866957,0.15594,0.0496028,0.00050633
6.733786848,3.15849,0.224486,0.331736,0.0178326,0.684888,1.09006,0.00905913,0.988576,0,0.170618,0.223467,0.0599534
6.780226757,2.91396,0.108107,0.4067,0.0195737,0.675052,0.711397,0.00924599,0.599203,0.0283662,0.155219,0.256579,0.0422637
6.826666667,2.67845,0.141932,0.479948,0.0171434,0.500358,0.81219,0.00824584,0.353424,0.0821081,0.161694,0.231508,0.0868341
6.873106576,2.43597,0.175276,0.3859,0.0136132,0.233818,1.48911,0.00897555,0.136152,0.0951657,0.346933,0.222141,0.100209
6.919546485,2.35112,0.0264227,0.0482924,0.0967612,0.127834,2.58863,0.00955878,0,0.0496895,0.504233,0.140589,0.0501488
6.965986395,2.2701,0,0.103484,0.244428,0.105936,3.0292,0.0544249,0.000237036,0.0155727,0.526778,0.0441525,0.0105889
7.012426304,1.98419,0,0.296287,0.180433,0.0671281,2.78393,0.0322009,0.0103126,0.00955812,0.390814,0.10532,0.0234536
7.058866213,2.253,0.000719895,0.245152,0.268776,0,2.34595,0.0547153,0.0147908,0.00163913,0.386848,0.117258,0.0538181
7.105306122,2.56805,0.00178575,0.115669,0.545522,0,2.09093,0.162406,0.0135872,0,0.470024,0.134421,0.0749843
7.151746032,2.84511,0.00109911,0.107732,0.705312,0,1.92685,0.228391,0.0279499,0,0.553336,0.0554625,0.0642039
7.198185941,3.10981,0.0549157,0.0789466,0.641929,0.0798492,1.73496,0.186398,0.145137,0,0.608443,0.0619788,0.0452557
7.244625850,3.28875,0.0515365,0.0414442,0.639601,0.50044,1.41562,0.0600897,0.441662,0,0.689393,0.154191,0.000346285
7.291065760,3.57053,0.0584298,0.135038,0.47924,0.578973,0.646521,0.0773928,0.717238,0,1.10542,0.3702,0.0750914
7.337505669,3.78569,0.0793466,0.383267,0.0284794,0.680846,0.424513,0.44391,0.447685,0,1.06837,0.399362,0.185824
7.383945578,3.75457,0.0818931,0.235189,0.184808,0.317191,0.455105,1.0921,0.493302,0,0.349999,0.402598,0.0592459
7.430385488,3.28715,0.126182,0.00412317,0.316289,0.22129,0.459055,0.97213,1.10388,0.0774785,0.0930711,0.458003,0.124483
7.476825397,2.46555,0.0805775,0.0219462,1.09283,0.175645,0.425017,0.707408,1.20186,1.26921,0.0412891,0.0252145,0.309059
7.523265306,1.80646,0.0021555,0.00029667,0.775722,0.993372,0.190736,0.475182,0.597323,1.37479,0.798355,0.0091846,0.293532
7.569705215,1.85442,0.000545642,0,0.188062,0.771881,0.96308,0.263434,0.102702,0.727026,1.73309,0.179036,0.233794
7.616145125,1.93962,0.000491956,0.0382326,0.131854,0.384726,1.44677,0.0242301,0.0179169,0.262631,1.81264,1.25721,0.0458576
7.662585034,2.17141,2.86261e-05,0.338017,0.0124169,0.20922,1.41331,0,0.0219677,0.263878,1.10706,2.00102,0.000753799
7.709024943,2.38092,0.00711274,0.331648,0.00849305,0.120261,1.32428,0,0.276457,0.350182,0.491386,2.2532,0.00111314
7.755464853,2.44138,0.000368117,0.240765,0.00976756,0.0785369,1.4693,0.305712,0.480459,0.512338,0.271574,2.08398,0.00118726
7.801904762,2.62542,0.00270744,0.0629437,0.0338773,0.0507309,1.33004,0.152288,0.05737,0.430376,0.939983,1.93584,0.0651646
7.848344671,2.30362,0.0770153,0.120932,0.0104899,0.0064445,1.0942,0.0428571,0.0742999,0.260018,1.25669,1.93014,0.21326
7.894784580,2.39844,0.206173,0.0898224,0.0139641,0.000237115,1.00947,0.0366992,0.983741,0.0877513,1.16419,1.86699,0.248374
7.941224490,3.00714,0.132939,0.137421,0.00702326,0.0268154,0.8515,0.0329736,1.46973,0.0684787,0.929845,1.55115,0.179157
7.987664399,3.4628,0.0258407,0.065186,0.0254598,0.602641,0.846976,0.0249609,1.68182,0.0489829,0.355334,1.29354,0.113945
8.034104308,3.86031,9.67876e-05,0,0.235677,0.942989,0.894462,0.0341959,1.7326,0,0.122436,1.02783,0
8.080544218,4.17631,0.0726733,0,0.102374,1.11234,0.359239,0.0220902,1.89954,0,0.126823,0.884933,0
8.126984127,3.12974,0.78397,0.123104,0.00927265,0.500234,0.153142,0.0118049,1.25272,0.313061,1.0794,0.20864,0.0240827
8.173424036,2.52752,0.794189,0.0684865,0.0398932,0.132047,0.254684,0.029535,1.08323,0.337178,1.50453,0.0323928,0.120782
8.219863946,2.44513,0.651913,0.045861,0.0588353,0.0350707,0.283205,0.0430492,0.892588,0.175141,1.62149,0.114536,0.138819
8.266303855,2.38391,0.438527,0.0159915,0.0769321,0.0430936,0.306493,0.0708313,0.702132,0.0204411,1.56317,0.134544,0.137033
8.312743764,2.34093,0.343278,0.0078325,0.243316,0,0.310784,0.104595,0.591567,0.00537856,1.30096,0.126859,0.111726
8.359183673,2.41102,0.214836,0.062083,0.377296,0,0.645017,0.132288,0.291737,0,0.572311,0.199759,0.0723077
8.405623583,2.24351,0.214695,0.0681914,0.39729,0,1.06655,0.124305,0.10857,0,0.316139,1.48512,0.0319963
8.452063492,1.99395,0.16125,0.205444,0.163919,0,1.28999,0.121089,0.083361,0,0.139517,2.57213,0.203204
8.498503401,2.04595,0.0805897,0.291019,0,0,1.24465,0.58157,0.291474,0.011887,0.129907,2.82205,0.327408
8.544943311,2.18322,0.0916777,0.256645,0,0,1.14496,1.07586,0.520466,0.0539564,0.107519,2.03732,0.0680461
8.591383220,2.89009,0.0965459,0.0288998,0.00410058,0,0.865604,1.19861,0.508077,0.0827837,0.0900321,1.41408,0.105532
8.637823129,3.34803,0.0220987,0.0375845,0.0593627,0.017516,0.601802,0.811727,0.805274,0.092003,0.0367575,0.668486,0.14147
8.684263039,3.4571,0.0158946,0.075532,0.081153,0.0239278,0.470997,0.284259,1.07876,0.0898872,0.029918,0.154798,0.12782
8.730702948,3.5001,0.13072,0.116318,0.0904439,0.0115049,0.60446,0.480716,1.15116,0,0.0403227,0.181043,0.0360124
8.777142857,3.42296,0.0673379,0.0882041,0.072656,0.0183141,0.598068,0.898164,1.53915,0,0.0143828,0.192955,0.268585
8.823582766,3.21826,0.032406,0.070942,0.125516,0.0201097,0.30143,0.648519,2.36962,0.0255099,0,0.140812,0.263876
8.870022676,2.91975,0.139136,0.721203,0.16242,0,0.13248,0.231862,2.86127,0,0,0.0330933,0.224941
8.916462585,2.82984,0.189444,1.02557,0.0442557,0.000579006,0.101158,0.131631,3.28936,0,0.0302281,0,0.342094
8.962902494,2.83276,0.27193,1.12816,0.00307915,0.020249,0.0963923,0.0551044,3.42937,0,0.0704873,0,0.463941
9.009342404,2.6649,0.388337,0.789983,0.0610064,0.0195745,0.12538,0.0423269,3.3138,0,0.0180366,0.126985,0.54163
9.055782313,2.51424,0.348962,0.364707,0.146187,0.0140531,0.0938613,0.0652324,2.90748,0.0168116,0.0331057,0.134993,0.486141
9.102222222,2.29036,0.369046,0.12588,0.0751002,0.266674,0.0485268,0.769827,2.23981,0.0387539,0.0175518,0.238039,0.397118
9.148662132,2.43665,0.35427,0.115487,0,0.383057,0.0405405,1.45192,1.68776,0.0471308,0,0.38677,0.154731
9.195102041,3.0664,0.285565,0.178958,0,0.322605,0.0291281,1.52503,1.62159,0.0237713,0.0280146,0.435362,0.215528
9.241541950,3.52943,0.0987448,0.156171,0,0.540272,0.0127485,1.07158,2.00113,0,0.0844926,0.265338,0.375353
9.287981859,3.77469,0.0446667,0.108357,0,0.526371,0.0355648,0.321356,2.44429,0.000938942,0.0998056,0.106708,0.45207
9.334421769,3.81179,0.0191497,0.28023,0,0.474121,0.0283164,0.0518389,2.66257,0.00174435,0.104555,0.0807442,0.569116
9.380861678,3.9618,0.0270353,0.492592,0,0.380161,0.0417109,0.0652472,2.98468,0.00168218,0.148152,0.0160265,0.34414
9.427301587,4.19712,0.0739515,0.216223,0,0.333965,0.544988,0.212053,2.85806,0.00209141,0.123729,0.000275616,0.106334
9.473741497,3.95764,0,0.0390555,0,0.436541,1.29128,0.399575,2.39573,0.0016588,0.0545591,0.0224437,0
9.520181406,3.91385,0.0130159,0.0266057,0,0.46399,1.55489,0.310191,1.92471,0.0018171,0.057735,0.100051,0
9.566621315,3.96129,0.0317784,0.0316627,0.00191098,0.582286,1.53107,0.0751836,2.14484,0.00139071,0.0681174,0.10618,0
9.613061224,3.95528,0,0.0495212,0.00322512,0.930279,1.30771,0.0933284,2.19662,0.00215496,0.0909415,0.0937844,0
9.659501134,3.95683,0.00102039,0.0934169,0.0034459,1.07751,0.737031,0.0963283,2.07843,0.0299168,0.0534428,0.373671,0.14493
9.705941043,4.29376,0,0.0742468,0.00890311,1.24492,0.246441,0.14591,1.75422,0.00254774,0.103003,0.43412,0.188447
